Obs,Age,Pop,CNTRY,deaths,ax,a,MID,LOW,HIGH,width,mx_base,mx_low,mx_mid,mx_high,qx_base,qx_low,qx_mid,qx_high,agecountry,lx_base,dx_base,Lx_base,Tx_base,ex_base,lx_low,dx_low,Lx_low,Tx_low,ex_low,lx_mid,dx_mid,Lx_mid,Tx_mid,ex_mid,lx_high,dx_high,Lx_high,Tx_high,ex_high,DIF_LOW,DIF_MID,DIF_HIGH
425,80,595570.22,PRT,62643.19,13.53,,4573,3808,6284,5,0.105181871,0.108387573,0.109031576,0.110471953,1,1,1,1,PRT80,93972.32664,93972.32664,893427.0309,893427.0309,9.50734182,93708.91496,93708.91496,864572.498,864572.498,9.226149917,93656.13895,93656.13895,858981.7961,858981.7961,9.171655011,93538.2708,93538.2708,846715.0987,846715.0987,9.052071323,-0.281191903,-0.335686809,-0.455270497
426,0,55175,SVK,318,0.06,,63,17,118,1,0.00576348,0.005766676,0.005775324,0.005785664,0.005732423,0.005735585,0.00574414,0.005754369,SVK0,100000,573.2423452,99461.1522,8106574.41,81.0657441,100000,573.5585094,99460.855,8106364.771,81.06364771,100000,574.4140028,99460.05084,8105797.685,81.05797685,100000,575.4368572,99459.08935,8105119.979,81.05119979,-0.002096392,-0.007767251,-0.014544312
427,1,235481,SVK,62,1.61,,63,17,118,4,0.000263291,0.000263448,0.000263874,0.000264383,0.000263125,0.000263282,0.000263708,0.000264216,SVK1,99426.75765,26.16169599,397644.5042,8007113.258,80.53278058,99426.44149,26.17723785,397643.2024,8006903.916,80.53093117,99425.586,26.21929173,397639.6799,8006337.634,80.52592855,99424.56314,26.26957248,397635.4683,8005660.89,80.51995037,-0.001849412,-0.006852028,-0.012830212
428,5,274117,SVK,34,2.38,,63,17,118,5,0.000124035,0.000124088,0.000124232,0.000124404,0.000123994,0.000124048,0.000124192,0.000124364,SVK5,99400.59596,12.3251106,496970.688,7609468.754,76.55355263,99400.26425,12.33036273,496969.0157,7609260.714,76.55171514,99399.36671,12.34457419,496964.4907,7608697.955,76.54674478,99398.29357,12.36156581,496959.0805,7608025.421,76.54080516,-0.001837489,-0.006807848,-0.012747467
429,10,265152,SVK,33,3.19,,63,17,118,5,0.000124457,0.000124516,0.000124676,0.000124866,0.000124429,0.000124488,0.000124647,0.000124838,SVK10,99388.27085,12.36677178,496918.9704,7112498.066,71.56275087,99387.93389,12.37259137,496917.2751,7112291.698,71.5609171,99387.02213,12.38833831,496912.6878,7111733.464,71.55595682,99385.932,12.40716578,496907.2031,7111066.341,71.55002924,-0.001833766,-0.006794052,-0.012721629
430,15,301908,SVK,111,2.76,,63,17,118,5,0.000367662,0.000367911,0.000368585,0.000369391,0.000367359,0.000367608,0.000368281,0.000369086,SVK15,99375.90408,36.50664553,496797.7455,6615579.096,66.57125947,99375.5613,36.53124184,496795.9765,6615374.423,66.56942951,99374.63379,36.59779556,496791.1899,6614820.776,66.56447952,99373.52484,36.67736877,496785.4669,6614159.138,66.55856425,-0.001829961,-0.006779952,-0.012695221
431,20,379845,SVK,182,2.61,,63,17,118,5,0.000479143,0.000479515,0.000480521,0.000481724,0.000478595,0.000478966,0.00047997,0.00048117,SVK20,99339.39743,47.54331357,496583.3586,6118781.35,61.59470974,99339.03006,47.57999504,496581.4341,6118578.446,61.59289499,99338.036,47.67924908,496576.2266,6118029.586,61.58798616,99336.84747,47.79791916,496570.0003,6117373.671,61.5821201,-0.001814748,-0.006723577,-0.012589638
432,25,421087,SVK,224,2.59,,63,17,118,5,0.000531957,0.000532373,0.0005335,0.000534847,0.000531275,0.000531691,0.000532815,0.000534158,SVK25,99291.85412,52.75132703,496332.1399,5622197.991,56.62295302,99291.45006,52.79235304,496330.0207,5621997.012,56.62115931,99290.35675,52.9033625,496324.2866,5621453.36,56.6163074,99289.04955,53.03608719,496317.4308,5620803.671,56.61050938,-0.001793712,-0.006645625,-0.012443648
433,30,445921,SVK,345,2.64,,63,17,118,5,0.00077368,0.000774335,0.000776109,0.000778229,0.00077227,0.000772923,0.00077469,0.000776802,SVK30,99239.10279,76.63933906,496014.6451,5125865.852,51.65167467,99238.65771,76.70380241,496012.2676,5125666.992,51.64990247,99237.45339,76.87822875,496005.8343,5125129.073,51.64510876,99236.01346,77.08677449,495998.1425,5124486.24,51.63938031,-0.001772199,-0.00656591,-0.012294355
434,35,456604,SVK,561,2.77,,63,17,118,5,0.001228636,0.00122998,0.001233617,0.001237966,0.001225279,0.001226616,0.001230233,0.001234558,SVK35,99162.46345,121.5016509,495541.3686,4629851.206,46.68955414,99161.95391,121.6335909,495538.5266,4629654.724,46.68781263,99160.57516,121.9905944,495530.8368,4629123.239,46.68310194,99158.92669,122.4174257,495521.6426,4628488.097,46.67747274,-0.001741514,-0.006452204,-0.012081406
435,40,386194,SVK,738,2.76,,63,17,118,5,0.001910957,0.001913331,0.001919756,0.001927439,0.001902812,0.001905166,0.001911536,0.001919153,SVK40,99040.9618,188.4562913,494782.6669,4134309.838,41.74343386,99040.32032,188.6882435,494778.9399,4134116.197,41.74174906,99038.58456,189.3158514,494768.8553,4133592.402,41.73719182,99036.50926,190.0661996,494756.798,4132966.455,41.73174606,-0.001684795,-0.006242032,-0.0116878
436,45,359356,SVK,1195,2.65,,63,17,118,5,0.003325393,0.003329729,0.003341461,0.003355488,0.003299608,0.003303876,0.003315426,0.003329235,SVK45,98852.50551,326.1745025,493496.0175,3639527.171,36.8177534,98851.63207,326.5935803,493490.6654,3639337.258,36.81615752,98849.26871,327.7274756,493476.184,3638823.546,36.81184084,98846.44306,329.0830666,493458.8701,3638209.657,36.80668261,-0.001595881,-0.005912566,-0.011070794
437,50,368749,SVK,2013,2.66,,63,17,118,5,0.005458998,0.005464614,0.005479811,0.005497981,0.005390144,0.005395619,0.005410434,0.005428146,SVK50,98526.33101,531.0710982,491388.9487,3146031.153,31.93086682,98525.03849,531.6035855,491381.2401,3145846.592,31.92941246,98521.54124,533.0442932,491360.3825,3145347.363,31.92547866,98517.36,534.7666093,491335.4461,3144750.787,31.92077809,-0.001454354,-0.005388156,-0.010088727
438,55,386108,SVK,3497,2.63,,63,17,118,5,0.009057051,0.009062723,0.00907807,0.009096419,0.008866725,0.008872161,0.008886868,0.008904452,SVK55,97995.25991,868.8970463,487917.0135,2654642.205,27.08949604,97993.43491,869.4135206,487906.6645,2654465.352,27.0881958,97988.49694,870.8108719,487878.6629,2653986.98,27.08467894,97982.59339,872.4812975,487845.1863,2653415.34,27.08047673,-0.001300234,-0.004817091,-0.009019303
439,60,347116,SVK,4844,2.61,,63,17,118,5,0.013954989,0.013960754,0.013976354,0.013995006,0.013504579,0.013509978,0.013524585,0.01354205,SVK60,97126.36286,1311.650609,482496.9694,2166725.191,22.30831185,97124.02139,1312.143347,482484.0843,2166558.688,22.30713532,97117.68607,1313.476449,482449.2216,2166108.317,22.30395312,97110.11209,1315.070008,482407.5431,2165570.154,22.30015091,-0.00117653,-0.004358729,-0.00816094
440,65,433507,SVK,4911,2.62,,63,17,118,5,0.011328537,0.011332246,0.011342282,0.011354281,0.011031117,0.011034633,0.011044149,0.011055526,SVK65,95814.71225,1056.943276,476558.0363,1684228.222,17.57797088,95811.87804,1057.248955,476543.1377,1684074.603,17.57688752,95804.20962,1058.075965,476502.8273,1683659.095,17.57395737,95795.04208,1059.064548,476454.6368,1683162.611,17.57045641,-0.001083362,-0.004013515,-0.007514472
441,75,134701,SVK,6633,2.62,,63,17,118,5,0.049242396,0.049252073,0.049278256,0.049309562,0.044076739,0.044084491,0.044105467,0.044130544,SVK75,94757.76898,4176.613437,463848.5049,1207670.186,12.74481447,94754.62908,4177.20963,463831.3865,1207531.466,12.74377281,94746.13366,4178.822498,463785.0707,1207156.268,12.74095545,94735.97753,4180.750232,463729.7021,1206707.974,12.73758931,-0.001041667,-0.003859024,-0.007225169
442,80,165070.96,SVK,20102.02,13.65,,63,17,118,5,0.121778052,0.12179294,0.121833226,0.121881394,1,1,1,1,SVK80,90581.15554,90581.15554,743821.6808,743821.6808,8.211660321,90577.41945,90577.41945,743700.079,743700.079,8.210656514,90567.31116,90567.31116,743371.1973,743371.1973,8.207941561,90555.2273,90555.2273,742978.2722,742978.2722,8.204697778,-0.001003807,-0.00371876,-0.006962543
443,0,21099,SVN,39,0.05,,561,251,847,1,0.001848429,0.001856827,0.001867198,0.001876767,0.001845189,0.001853557,0.001863892,0.001873427,SVN0,100000,184.5188671,99824.70708,8359937.28,83.5993728,100000,185.3556938,99823.91209,8351365.089,83.51365089,100000,186.3892063,99822.93025,8340885.586,83.40885586,100000,187.342687,99822.02445,8331320.972,83.31320972,-0.085721916,-0.190516942,-0.286163083
444,1,89145,SVN,6,1.32,,561,251,847,4.00E+00,6.73E-05,7.03E-05,7.40E-05,7.75E-05,6.73E-05,7.03E-05,7.40E-05,7.75E-05,SVN1,99815.48113,6.716976587,399243.923,8260112.573,82.75382215,99814.64431,7.017937604,399239.7692,8251541.177,82.6686428,99813.61079,7.389628765,399234.639,8241062.656,82.56451791,99812.65731,7.732530426,399229.9061,8231498.948,82.46949003,-0.085179345,-0.189304239,-0.284332113
445,5,99662,SVN,8,2.18,,561,251,847,5.00E+00,8.03E-05,8.14E-05,8.28E-05,8.41E-05,8.03E-05,8.14E-05,8.28E-05,8.41E-05,SVN5,99808.76416,8.009967775,499021.2327,7860868.65,78.75930252,99807.62637,8.122715153,499015.2258,7852301.407,78.6743628,99806.22116,8.261960362,499007.8071,7841828.017,78.57053323,99804.92478,8.390420846,499000.9629,7832269.041,78.47577721,-0.084939716,-0.188769286,-0.283525311
446,10,91147,SVN,10,2.89,,561,251,847,5,0.000109713,0.000111837,0.00011446,0.00011688,0.000109687,0.00011181,0.000114432,0.000116851,SVN10,99800.75419,10.94689416,498980.673,7361847.417,73.76544874,99799.50365,11.15861092,498973.9736,7353286.182,73.6805887,99797.9592,11.42008382,498965.6996,7342820.21,73.57685737,99796.53436,11.66130391,498958.0665,7333268.079,73.4821918,-0.084860037,-0.188591377,-0.283256946
447,15,96814,SVN,21,3.18,,561,251,847,5,0.000216911,0.000224467,0.000233799,0.000242408,0.000216825,0.000224375,0.000233699,0.000242301,SVN15,99789.80729,21.63694289,498909.6572,6862866.744,68.77322374,99788.34504,22.39001451,498900.9754,6854312.208,68.68850471,99786.53912,23.32004391,498890.2531,6843854.51,68.58494713,99784.87306,24.17801317,498880.3613,6834310.012,68.49044151,-0.084719039,-0.188276613,-0.282782232
448,20,111679,SVN,42,2.53,,561,251,847,5,0.000376078,0.000391682,0.000410955,0.000428735,0.000375729,0.000391304,0.000410538,0.000428281,SVN20,99768.17035,37.4857796,498748.2619,6363957.087,63.78744909,99765.95503,39.03878137,498733.3494,6355411.233,63.70320648,99763.21908,40.95657101,498714.9327,6344964.257,63.6002358,99760.69504,42.72563148,498697.9429,6335429.651,63.50627016,-0.084242614,-0.187213296,-0.281178933
449,25,136799,SVN,47,2.43,,561,251,847,5,0.00034357,0.000358977,0.000378005,0.00039556,0.000343267,0.000358646,0.000377638,0.000395158,SVN25,99730.68457,34.23421972,498565.4409,5865208.825,58.81047393,99726.91625,35.76663269,498542.661,5856677.883,58.72715315,99722.26251,37.65892698,498514.5291,5846249.324,58.62531773,99717.96941,39.40440032,498488.5778,5836731.708,58.53239634,-0.083320787,-0.185156202,-0.278077594
450,30,153233,SVN,90,2.63,,561,251,847,5,0.000587341,0.000612456,0.000643474,0.000672091,0.000586524,0.000611568,0.000642494,0.000671022,SVN30,99696.45035,58.47440135,498343.6674,5366643.384,53.82983412,99691.14961,60.96791416,498311.2541,5358135.222,53.74735112,99684.60358,64.04677594,498271.227,5347734.795,53.64654724,99678.56501,66.88651427,498234.304,5338243.13,53.55457444,-0.082482992,-0.183286874,-0.275259676
451,35,155472,SVN,129,2.58,,561,251,847,5,0.000829731,0.000875917,0.00093296,0.000985586,0.000828069,0.000874065,0.000930858,0.000983241,SVN35,99637.97595,82.50708703,497990.2126,4868299.717,48.85988169,99630.1817,87.08322477,497940.1671,4859823.968,48.77863199,99620.5568,92.73262953,497878.3711,4849463.568,48.67934615,99611.6785,97.94231094,497821.3721,4840008.826,48.5887689,-0.081249703,-0.180535543,-0.271112795
452,40,146842,SVN,155,2.79,,561,251,847,5,0.001055556,0.001127732,0.001216874,0.001299115,0.0010531,0.001124929,0.001213611,0.001295396,SVN40,99555.46886,104.8418307,497545.6439,4370309.504,43.89823637,99543.09848,111.9788971,497468.019,4361883.801,43.81904791,99527.82417,120.7880131,497372.1794,4351585.197,43.72229809,99513.73619,128.9096603,497283.7906,4342187.454,43.63405114,-0.079188464,-0.175938279,-0.264185233
453,45,155486,SVN,301,2.62,,561,251,847,5,0.001935866,0.002049067,0.002188878,0.002317865,0.001926987,0.002039123,0.002177535,0.002305149,SVN45,99450.62703,191.6400937,496797.0317,3872763.861,38.94157308,99431.11958,202.7522909,496673.0474,3864415.782,38.86525465,99407.03616,216.4622534,496520.0006,3854213.018,38.77203432,99384.82653,229.0968338,496378.8822,3844903.663,38.68702897,-0.076318436,-0.16953876,-0.254544108
454,50,152891,SVN,519,2.67,,561,251,847,5,0.003394575,0.003550429,0.003742917,0.003920504,0.003367937,0.003521299,0.003710558,0.003885015,SVN50,99258.98694,334.298014,495516.0203,3375966.829,34.01169942,99228.36729,349.41274,495327.7048,3367742.735,33.9393142,99190.57391,368.0523383,495095.3076,3357693.017,33.85092842,99155.72969,385.2214804,494881.0824,3348524.781,33.77036094,-0.072385226,-0.160771004,-0.241338481
455,55,151461,SVN,875,2.7,,561,251,847,5,0.005777065,0.005947482,0.006157958,0.006352138,0.00570131,0.005867223,0.006071959,0.00626067,SVN55,98924.68893,564.000318,493326.2439,2880450.808,29.117613,98878.95455,580.1448846,493060.4395,2872415.03,29.04981189,98822.52157,600.0462648,492732.5014,2862597.71,28.96705796,98770.50821,618.3696029,492430.291,2853643.699,28.89165754,-0.067801108,-0.150555047,-0.225955458
456,60,139249,SVN,1333,2.66,,561,251,847,5,0.00957278,0.009748131,0.009964701,0.010164504,0.009363045,0.009530729,0.009737645,0.009928359,SVN60,98360.68861,920.9555188,489648.4071,2387124.565,24.26909163,98298.80966,936.8593579,489301.7974,2379354.59,24.20532455,98222.4753,956.4555514,488874.2705,2369865.208,24.12752479,98152.13861,974.4896459,488480.3873,2361213.408,24.05666796,-0.063767084,-0.141566837,-0.212423673
457,65,190137,SVN,1300,2.66,,561,251,847,5,0.006837175,0.006959722,0.007111074,0.007250709,0.00672951,0.006848194,0.006994684,0.007129741,SVN65,97439.73309,655.721652,485664.2768,1897476.157,19.47333082,97361.9503,666.753525,485249.5483,1890052.793,19.4126431,97266.01975,680.345026,484738.0914,1880990.938,19.33862352,97177.64896,692.8515097,484266.9723,1872733.021,19.27123202,-0.060687719,-0.134707297,-0.202098799
458,75,73761,SVN,2458,2.7,,561,251,847,5,0.033323843,0.033715851,0.034200003,0.034646673,0.030951565,0.031289464,0.031706008,0.032089542,SVN75,96784.01144,2995.616665,477030.1389,1411811.881,14.58724287,96695.19678,3025.540839,476517.24,1404803.245,14.52815953,96585.67473,3062.346207,475884.9774,1396252.846,14.45610698,96484.79745,3096.153001,475302.8354,1388466.048,14.39051628,-0.059083339,-0.131135893,-0.196726593
459,80,96180.91,SVN,9650.01,13.74,,561,251,847,5,0.100331864,0.100906031,0.10161516,0.10226939,1,1,1,1,SVN80,93788.39477,93788.39477,934781.7418,934781.7418,9.96692335,93669.65594,93669.65594,928286.0047,928286.0047,9.910210467,93523.32852,93523.32852,920367.8688,920367.8688,9.841051248,93388.64445,93388.64445,913163.2129,913163.2129,9.778096879,-0.056712884,-0.125872102,-0.188826471
460,0,114008,SWE,251,0.05,,52,10,113,1,0.0022016,0.002202407,0.002205796,0.002210719,0.002197005,0.002197808,0.002201184,0.002206086,SWE0,100000,219.7004808,99791.28454,8319935.483,83.19935483,100000,219.7808465,99791.2082,8319824.031,83.19824031,100000,220.118381,99790.88754,8319356.128,83.19356128,100000,220.6086058,99790.42182,8318677.114,83.18677114,-0.001114517,-0.005793544,-0.012583681
461,1,465011,SWE,51,1.55,,52,10,113,4,0.000109675,0.000109788,0.000110265,0.000110958,0.000109645,0.000109759,0.000110236,0.000110928,SWE1,99780.29952,10.94044714,399094.394,8220144.198,82.38243659,99780.21915,10.95176529,399094.0448,8220032.823,82.38138674,99779.88162,10.99930123,399092.5782,8219565.241,82.37697928,99779.39139,11.06834075,399090.4481,8218886.693,82.37058352,-0.001049854,-0.00545731,-0.011853068
462,5,557950,SWE,41,2.11,,52,10,113,5.00E+00,7.35E-05,7.36E-05,7.39E-05,7.45E-05,7.35E-05,7.36E-05,7.39E-05,7.45E-05,SWE5,99769.35907,7.329823839,498825.6122,7821049.804,78.39130046,99769.26739,7.3387661,498825.1279,7820938.778,78.39025967,99768.88232,7.376323364,498823.094,7820472.662,78.38589028,99768.32305,7.430870156,498820.1401,7819796.244,78.37954979,-0.001040791,-0.005410186,-0.011750671
463,10,509132,SWE,37,2.91,,52,10,113,5.00E+00,7.27E-05,7.28E-05,7.32E-05,7.38E-05,7.27E-05,7.28E-05,7.32E-05,7.38E-05,SWE10,99762.02925,7.248875589,498794.9961,7322224.192,73.39690509,99761.92862,7.259017723,498794.4718,7322113.65,73.39587106,99761.50599,7.301614412,498792.2696,7321649.568,73.39153008,99760.89218,7.363480255,498789.0712,7320976.104,73.38523087,-0.001034025,-0.005375001,-0.011674218
464,15,543627,SWE,130,2.9,,52,10,113,5,0.000239135,0.000239356,0.000240286,0.000241637,0.000239015,0.000239236,0.000240165,0.000241514,SWE15,99754.78037,23.84284142,498723.8319,6823429.196,68.40202715,99754.6696,23.86488368,498723.2318,6823319.178,68.40100023,99754.20438,23.95746039,498720.7112,6822857.299,68.39668905,99753.5287,24.09191486,498717.0505,6822187.033,68.39043312,-0.001026928,-0.0053381,-0.011594035
465,20,671940,SWE,301,2.59,,52,10,113,5,0.000447957,0.000448134,0.000448877,0.000449956,0.000447474,0.00044765,0.000448392,0.000449469,SWE20,99730.93753,44.62695978,498547.1367,6324705.364,63.41768683,99730.80472,44.64451198,498546.4303,6324595.946,63.41667416,99730.24692,44.71823054,498543.4637,6324136.588,63.41242284,99729.43679,44.82529604,498539.155,6323469.983,63.40625382,-0.001012675,-0.005263993,-0.011433009
466,25,631255,SWE,313,2.54,,52,10,113,5,0.000495838,0.000496042,0.000496899,0.000498143,0.000495234,0.000495437,0.000496292,0.000497533,SWE25,99686.31057,49.36800949,498310.1076,5826158.227,58.4449178,99686.16021,49.38822234,498309.306,5826049.516,58.44391542,99685.52869,49.47311544,498305.9396,5825593.124,58.43970735,99684.61149,49.59641001,498301.0503,5824930.828,58.43360114,-0.001002378,-0.005210448,-0.011316661
467,30,599989,SWE,374,2.64,,52,10,113,5,0.000623345,0.000623556,0.000624445,0.000625735,0.000622429,0.00062264,0.000623526,0.000624813,SWE30,99636.94256,62.01693346,498038.3528,5327848.12,53.47261751,99636.77199,62.03784416,498037.4506,5327740.21,53.47162603,99636.05557,62.12566808,498033.6613,5327287.184,53.4674637,99635.01508,62.25321896,498028.1578,5326629.777,53.46142391,-0.000991486,-0.005153814,-0.011193604
468,35,608912,SWE,340,2.55,,52,10,113,5,0.000558373,0.000558625,0.000559682,0.000561218,0.00055761,0.000557861,0.000558916,0.000560448,SWE35,99574.92563,55.52398907,497738.5944,4829809.767,48.50427692,99574.73414,55.54888547,497737.5759,4829702.759,48.50329555,99573.92991,55.65344899,497733.2986,4829253.523,48.49917571,99572.76186,55.80531107,497727.0863,4828601.62,48.49319763,-0.000981368,-0.005101204,-0.011079288
469,40,641199,SWE,595,2.66,,52,10,113,5,0.000927949,0.000928292,0.000929731,0.000931821,0.000925938,0.00092628,0.000927713,0.000929794,SWE40,99519.40164,92.14884169,497381.3799,4332071.172,43.52991579,99519.18526,92.18259611,497380.219,4331965.184,43.52894542,99518.27646,92.32436248,497375.3433,4331520.225,43.5248718,99516.95655,92.53025492,497368.262,4330874.533,43.51896082,-0.000970364,-0.005043986,-0.010954964
470,45,681129,SWE,1009,2.74,,52,10,113,5,0.001481364,0.00148174,0.001483318,0.001485609,0.001476421,0.001476794,0.001478362,0.001480638,SWE45,99427.2528,146.7964984,496804.5039,3834689.793,38.56779389,99427.00266,146.8332344,496803.1702,3834584.965,38.56683659,99425.95209,146.9875227,496797.5687,3834144.881,38.56281786,99424.4263,147.2116005,496789.4333,3833506.271,38.55698659,-0.000957293,-0.004976025,-0.010807297
471,50,600575,SWE,1508,2.64,,52,10,113,5,0.002510927,0.00251139,0.002513333,0.002516156,0.002496135,0.002496593,0.002498513,0.002501303,SWE50,99280.4563,247.8174674,495817.4323,3337885.289,33.62076901,99280.16943,247.8621516,495815.8925,3337781.794,33.61982371,99278.96457,248.0498213,495809.4253,3337347.313,33.61585535,99277.2147,248.322378,495800.0327,3336716.838,33.61009722,-0.000945299,-0.00491366,-0.010671788
