Age,Pop,CNTRY,deaths,ax,MID,LOW,HIGH,meanval,upperval,lowerval,countmeanval,countupperval,countlowerval,perdist,width,mx_base,mx_low,mx_mid,mx_high,qx_base,qx_low,qx_mid,qx_high,lx_base,dx_base,Lx_base,Tx_base,ex_base,lx_low,dx_low,Lx_low,Tx_low,ex_low,lx_mid,dx_mid,Lx_mid,Tx_mid,ex_mid,lx_high,dx_high,Lx_high,Tx_high,ex_high,DIF_LOW,DIF_MID,DIF_HIGH
5,1946471,POL,192,2.38,313,52,561,0.0319329261,0.0435923767,0.019888818,23.0238666232,31.5227696197,15.8395256305,0.0013869488832003044,5,9.864005166272705e-5,9.867710402154793e-5,9.886307836101422e-5,9.903978961077528e-5,9.861456601650424e-5,9.865159922775643e-5,9.883747735257072e-5,9.901409701219343e-5,99545.29846422371,9.816616407032807,497700.7727861322,8165621.555800411,82.02920360658833,99545.21002182983,9.8202941641164,497700.3209384392,8165522.889712822,82.0282853180194,99544.76611096045,9.838753566059003,497698.0530204592,8165027.7446710365,82.02367702154879,99544.34431355367,9.856293364877388,497695.89807915234,8164557.389950858,82.0192995016714,-9.182885689256182e-4,-0.005526585039532961,-0.009904104916927281
10,1830859,POL,228,2.88,313,52,561,0.0390385159,0.0512375178,0.0250319024,23.0238666232,31.5227696197,15.8395256305,0.0016955673231994334,5,1.2453170888637518e-4,1.2457986633640622e-4,1.248215796913697e-4,1.250512536838254e-4,1.2449884029330267e-4,1.245469723206579e-4,1.247885579249232e-4,1.2501811030040175e-4,99535.4818478167,12.39205205808826,497651.1380887204,7667920.783014279,77.0370589528871,99535.38972766572,12.396831429337478,497650.6673556984,7667822.568774383,77.03614352396635,99534.9273573944,12.420820048091233,497648.30464847,7667329.691650577,77.03154957977648,99534.4880201888,12.44361360200198,497646.0596401077,7666861.491871705,77.02718569584262,-9.154289207486954e-4,-0.005509373110612614,-0.009873257044475281
15,2124309,POL,834,3.06,313,52,561,0.1431300472,0.20364066720000001,0.0929781379,23.0238666232,31.5227696197,15.8395256305,0.006216594698988353,5,3.925982519492221e-4,3.9275042516147485e-4,3.9351421763066645e-4,3.9423996679679486e-4,3.9229946074911245e-4,3.9245140237850447e-4,3.932140311257359e-4,3.9393867244065745e-4,99523.0897957586,39.04285445896159,497539.7058411426,7170269.644925558,72.04629257030096,99522.99289623638,39.05793813103391,497539.1920812077,7170171.901418684,72.0453805975708,99522.50653734629,39.13364598328734,497536.6134135239,7169681.387002107,72.04080399956216,99522.04440658678,39.205582052110955,497534.16320375283,7169215.432231598,72.03645659591282,-9.119727301651892e-4,-0.005488570738805265,-0.00983597438813888
20,2610442,POL,1582,2.5,313,52,561,0.2410856838,0.341916043,0.16608367,23.0238666232,31.5227696197,15.8395256305,0.01047112058741124,5,6.060276382313799e-4,6.06236222934869e-4,6.072831576966122e-4,6.082779462824831e-4,6.051108534778764e-4,6.053188074660948e-4,6.063625732511298e-4,6.073543456473927e-4,99484.04694129965,60.19887655208295,497269.737515118,6672729.939084415,67.07336647675426,99483.93495810535,60.21949687087488,497269.12604834954,6672632.709337477,67.07246463609881,99483.372891363,60.32299398210856,497266.05697185977,6672144.773588583,67.06793888939252,99482.83882453469,60.4213344774203,497263.1407864798,6671681.269027845,67.06363979816848,-9.018406554446301e-4,-0.005427587361737096,-0.009726678585778359
25,3041318,POL,1957,2.56,313,52,561,0.2924597062,0.4284816647,0.20039123,23.0238666232,31.5227696197,15.8395256305,0.012702458322326407,5,6.434710214453076e-4,6.436882061766513e-4,6.447783064628191e-4,6.458141105661509e-4,6.424623110991737e-4,6.42678815328612e-4,6.437654965578425e-4,6.447980465544409e-4,99423.84806474755,63.876075206050814,496963.382700235,6175460.201569297,62.1124641800996,99423.71546123447,63.897515668195176,496962.66736794193,6175363.583289127,62.11157523777025,99423.04989738092,64.00512908648258,496959.07697193354,6174878.716616724,62.107114225424574,99422.41749005725,64.107380581309,496955.6654416679,6174418.128241366,62.102876636034715,-8.889423293467758e-4,-0.00534995467502597,-0.009587544064885378
30,3235198,POL,2773,2.57,313,52,561,0.6324464993000001,0.8805341713,0.4221351946,23.0238666232,31.5227696197,15.8395256305,0.027469169694664376,5,8.571345555975244e-4,8.575760731875213e-4,8.5979215186039e-4,8.618978511357595e-4,8.553529947575559e-4,8.55792678388755e-4,8.579995377770103e-4,8.600964549899888e-4,99359.97198954149,84.98784960028118,496593.3394731787,5678496.818869063,57.150748990416126,99359.81794556628,85.03140472385525,496592.4634143524,5678400.915921185,57.14987238636111,99359.04476829442,85.25001448516188,496588.0663062732,5677919.6396447895,57.1454732972294,99358.31010947595,85.45773029895624,496583.88826275326,5677462.462799697,57.14129453836423,-8.766040550156617e-4,-0.00527569318672505,-0.009454452051897988
35,3004273,POL,3942,2.66,313,52,561,1.1350302247,1.5257898211,0.7398194065,23.0238666232,31.5227696197,15.8395256305,0.04929798470758542,5,0.0013121310879537246,0.001312984370995843,0.001317267195495707,0.0013213366992350414,0.0013081146700089272,0.00130896273557901,0.0013132193213815468,0.001317263814526584,99274.98413994121,129.86306311836069,496071.04113200906,5181903.479395884,52.19747476455203,99274.78654084243,129.94699616452337,496069.85673318716,5181808.452506833,52.19662144904231,99273.79475380927,130.36826537756838,496063.91202806286,5181331.573338517,52.192339239048806,99272.85237917698,130.76853620392913,496058.26352116774,5180878.574536944,52.18827152007633,-8.533155097154577e-4,-0.005135525503220606,-0.009203244475699535
40,2546248,POL,5542,2.72,313,52,561,1.6648629207999999,2.2553627242,1.0452450624,23.0238666232,31.5227696197,15.8395256305,0.072310309473492207,5,0.0021765358284032035,0.002178012564405597,0.0021854246431868393,0.0021924675379674835,0.0021657881012930418,0.0021672502841695736,0.002174589169454647,0.002181562287712355,99145.12107682285,214.7273235294409,495236.02708646713,4685832.4382638745,47.262360339779555,99144.8395446779,214.87168167714998,495234.2902891656,4685738.595773646,47.26154802703674,99143.4264884317,215.59622146436655,495225.57305721974,4685267.661310454,47.257471597041715,99142.08384297306,216.28463123704643,495217.2902556448,4684820.311015776,47.25359937396378,-8.123127428163457e-4,-0.004888742737840346,-0.008760965815774568
45,2333568,POL,8086,2.7,313,52,561,2.5257400193,3.3932934275,1.6573850827,23.0238666232,31.5227696197,15.8395256305,0.10970094904714824,5,0.003465080083374472,0.003467524601533125,0.00347979420229098,0.0034914526735091715,0.003437682836813629,0.0034400888383725376,0.00345216470998174,0.003463638474938368,98930.3937532934,340.091316644911,493869.7587381837,4190596.411177408,42.359039039384214,98929.96786300075,340.32787822606275,493867.0851950838,4190504.3054844798,42.35829037453579,98927.83026696733,341.5151644826881,493853.6664565264,4190042.088253234,42.35453336989154,98925.79921173601,342.6432043137965,493840.9166887583,4189603.0207601315,42.350964603206364,-7.48664848423175e-4,-0.004505669492672837,-0.008074436177849975
50,2599288,POL,14851,2.69,313,52,561,2.8091070454,3.7733576026,1.8493945571000001,23.0238666232,31.5227696197,15.8395256305,0.12200848325664826,5,0.005713487693553004,0.005715928531632257,0.0057281796612223546,0.005739820581292638,0.005639062464230199,0.005641440113388907,0.005653373683473629,0.005664712243551347,98590.30243664849,555.9568738076076,491667.2518047469,3696726.652439224,37.495844531105305,98589.6399847747,556.1875497746788,491663.406683894,3696637.220289396,37.49518936127844,98586.31510248463,557.3452793510254,491644.1079171223,3696188.421796708,37.49190156822845,98583.1560074222,558.4452108431772,491625.7716000633,3695762.104071373,37.488778547454125,-6.551698268637551e-4,-0.0039429628768559155,-0.007065983651180829
55,2936830,POL,26479,2.63,313,52,561,2.7356307329,3.6671977797,1.8789304886,23.0238666232,31.5227696197,15.8395256305,0.11881717253102228,5,0.009016184116887937,0.009018287913488902,0.009028847354120672,0.009038880845602199,0.00882755380149675,0.00882957048075637,0.008839692361926733,0.00884930962854532,98034.34556284088,865.403459850502,488120.7216143587,3205059.4006344774,32.6932299311368,98033.45243500001,865.5932777467099,488115.8061067404,3204973.8136055022,32.69265474181402,98028.96982313361,866.5459357931004,488091.13524783845,3204544.3138795854,32.68976833747521,98024.71079657903,867.4510170875373,488067.6950723977,3204136.33247131,32.687026632708324,-5.751893227810001e-4,-0.0034615936615907117,-0.006203298428474113
60,2620151,POL,35675,2.61,313,52,561,2.3831651744,3.2301447936,1.6092588885,23.0238666232,31.5227696197,15.8395256305,0.10350846855578132,5,0.013615627496277887,0.013617681744435683,0.013627992489996934,0.013637789673518738,0.013186520326785444,0.013188447123671669,0.013198117885102487,0.01320730653342946,97168.94210299039,1281.3202301733209,482782.3551648377,2716938.6790201184,27.960978273699908,97167.8591572533,1281.493172615811,482776.52710371476,2716858.0074987616,27.960459673212384,97162.42388734051,1282.361124467418,482747.27634922543,2716453.178631747,27.957857265700422,97157.2597794915,1283.1857118557816,482719.48504612216,2716068.637398912,27.95538535734038,-5.186004875241679e-4,-0.00312100799948567,-0.0055929163595287434
65,1789658,POL,35785,2.57,313,52,561,2.0027242499,2.7306435366,1.4262660169,23.0238666232,31.5227696197,15.8395256305,0.08698470516164104,5,0.01999544046963163,0.01999796788250515,0.020010653550966494,0.020022707366209456,0.019068903057954518,0.019071201656462818,0.019082738446094618,0.019093699977922814,95887.62187281706,1828.471765950548,474994.9229728255,2234156.323855281,23.299736506330397,95886.3659846375,1828.6682217984185,474988.1661442173,2234081.480395047,23.299261135342036,95880.06276287309,1829.6541598990432,474954.2542058107,2233705.9022825216,23.296875679011993,95874.07406763571,1830.5908059085862,474922.0346798207,2233349.1523527903,23.294609873126316,-4.7537098836158975e-4,-0.002860827318404091,-0.005126633204081799
70,1252454,POL,33909,2.58,313,52,561,1.6559256801,2.273855025,1.2450602389,23.0238666232,31.5227696197,15.8395256305,0.07192213658983788,5,0.027074048228517774,0.027077034327091194,0.027092022244930847,0.02710626363812715,0.025409254297846216,0.02541188443646198,0.02542508517024305,0.02543762756358495,94059.15010686651,2389.9728641046604,464512.0162031993,1759161.4008824553,18.702714184465428,94057.69776283907,2390.1833459089353,464504.24511709576,1759093.3142508296,18.702279091353898,94050.40860297404,2391.2396490267747,464465.2430642254,1758751.6480767108,18.70009576993051,94043.48326172713,2392.24310199405,464428.18800181005,1758427.1176729694,18.698021986055,-4.3509311153044905e-4,-0.0026184145349184007,-0.004692198410428006
75,1147354,POL,47917,2.61,313,52,561,1.8030342835,2.5315263702,1.3321481309999998,23.0238666232,31.5227696197,15.8395256305,0.07831153268075192,5,0.04176304784748212,0.04176659705696707,0.0417844113584204,0.041801338357502486,0.03797283889221317,0.03797577309446292,0.0379904998489892,0.0380044920306587,91669.17724276184,3480.9388988211294,450026.44224562676,1294649.384679256,14.123061029016501,91667.51441693013,3481.144727630747,450017.6361856132,1294589.0691337339,14.122659236134314,91659.16895394727,3482.1776443034096,449973.44019985123,1294286.4050124853,14.120643027679854,91651.24015973309,3483.1588262505625,449931.4512039266,1293998.9296711595,14.118727989015003,-4.01792882186669e-4,-0.0024180013366468245,-0.004333040001498034
80,1483123.92,POL,154855,13.92,313,52,561,2.7287506418,3.9002179618,2.0212535856000002,23.0238666232,31.5227696197,15.8395256305,0.11851834821916378,5,0.1044113697525693,0.10441552513973842,0.10443638198687578,0.10445619998722087,1,1,1,1,88188.23834394073,88188.23834394073,844622.9424336293,844622.9424336293,9.577501017080493,88186.36968929939,88186.36968929939,844571.4329481206,844571.4329481206,9.577119864710813,88176.99130964387,88176.99130964387,844312.9648126342,844312.9648126342,9.575207231189482,88168.08133348252,88168.08133348252,844067.4784672328,844067.4784672328,9.573390570615622,-3.811523696803931e-4,-0.0022937858910108133,-0.004110446464871131
0,82264,PRT,250.04,0.14,4573,3808,6284,0.0888839514,0.1319873923,0.0617129614,12.6666191644,17.6672185265,9.0867504736,0.0070171803735768435,1,0.003039482641252553,0.0033643078729770084,0.0034295629418502247,0.003575512514192804,0.0030315582841013472,0.0033546019870438924,0.0034194774525397433,0.0035645517287829784,1e5,303.15582841013475,99739.28598756729,8755808.598308273,87.55808598308273,1e5,335.46019870438926,99711.50422911423,8718924.071138402,87.18924071138403,1e5,341.94774525397435,99705.92493908158,8711722.288785165,87.11722288785165,1e5,356.45517287829784,99693.44855132466,8695854.76638402,86.9585476638402,-0.36884527169870296,-0.44086309523108014,-0.5995383192425265
1,367535,PRT,58,1.64,4573,3808,6284,0.0398291575,0.0585192561,0.0244856401,12.6666191644,17.6672185265,9.0867504736,0.0031444189631864286,4,1.5780809990885222e-4,1.9038716696862592e-4,1.969320688333126e-4,2.1157040489929807e-4,1.5774934977349912e-4,1.9030166182216349e-4,1.9684058526541205e-4,2.1146481921337996e-4,99696.84417158987,15.727112342538167,398750.2607012311,8656069.312320706,86.82390485121678,99664.53980129561,18.966327548927712,398613.398672167,8619212.566909289,86.48223916042446,99658.05225474603,19.616749332235226,398585.91349056,8612016.363846084,86.41566003951229,99643.5448271217,21.071104192647613,398524.4515025922,8596161.317832695,86.26912393318358,-0.34166569079232545,-0.4082448117044919,-0.5547809180332024
5,499768,PRT,49,2.49,4573,3808,6284,0.0276941486,0.0380710545,0.0194037529,12.6666191644,17.6672185265,9.0867504736,0.0021863883519791473,5,9.804549310880249e-5,1.1470475669578003e-4,1.180514837556639e-4,1.255367778726068e-4,9.802137061922241e-5,1.146717416762656e-4,1.1801651437384384e-4,1.254972340314423e-4,99681.11705924732,9.770879719002576,498381.0603881419,8257319.051619474,82.83734467694201,99645.57347374668,11.426531460564822,498199.18677476735,8220599.168237122,82.49838785265236,99638.435505413785,11.758980856011979,498162.66248512035,8213430.450355524,82.43235061543346,99622.47372292905,12.502344899597638,498080.98772894725,8197636.866330104,82.28702380076857,-0.338956824289653,-0.4049940615085461,-0.5503208761734442
10,540674,PRT,45,2.54,4573,3808,6284,0.0273980142,0.037933609199999996,0.0196878065,12.6666191644,17.6672185265,9.0867504736,0.002163009232724319,5,8.322945064863485e-5,9.846365676584079e-5,1.015240999590295e-4,1.0836909120549466e-4,8.32124133689433e-5,9.84398126157939e-5,1.0149875071851788e-4,1.0834020900971582e-4,99671.34617952832,8.293893259329957,498336.32792022364,7758937.991231332,77.84522120586101,99634.14694228611,9.8079667551331209,498146.60711321293,7722399.981462355,77.50756360603576,99626.67652455778,10.111983205480508,498108.5071441034,7715267.787870404,77.44178624656425,99609.97137802946,10.791765118547522,498023.3091479556,7699555.878601156,77.29703936346492,-0.3376575998252491,-0.4034349592967601,-0.5481818423960902
15,552373,PRT,120,2.98,4573,3808,6284,0.098535039,0.1463697369,0.0623637634,12.6666191644,17.6672185265,9.0867504736,0.007779111199374839,5,2.1724450688212493e-4,2.70872862082722e-4,2.816464155828419e-4,3.0574255942428664e-4,2.1714921444462097e-4,2.707247314773613e-4,2.814862707924488e-4,3.055538493760673e-4,99663.05228626898,21.641753513116495,498271.54508924845,7260601.663311108,72.85148805653661,99624.33897553099,26.970772417760244,498067.21391737106,7224253.3743491415,72.51494412548635,99616.5645413523,28.04069526190055,498026.18050233246,7217159.280726301,72.44938945601112,99599.1796129109,30.432912725423247,497934.42358084914,7201532.5694532,72.30513943429787,-0.33654393105025804,-0.4020986005254912,-0.5463486222387388
20,553108,PRT,182,2.52,4573,3808,6284,0.1451656226,0.2066004505,0.0913319194,12.6666191644,17.6672185265,9.0867504736,0.011460486868350264,5,3.290496611873269e-4,4.0795203467438153e-4,4.2380295791954873e-4,4.592551535698509e-4,3.2878136140629974e-4,4.0753971816443667e-4,4.233579954001892e-4,4.587326787097662e-4,99641.41053275586,32.76023860740349,498125.80727203295,6762330.118221859,67.86666389070062,99597.36820311322,40.589883367416384,497886.1781048149,6726186.160431771,67.5337740522899,99588.5238460904,42.161597820344774,497838.0584678575,6719133.100223968,67.46894964130693,99568.74670018548,45.67543788955028,497730.45841496135,6703598.145872352,67.32632847190256,-0.33288983841072195,-0.3977142493936867,-0.5403354187980653
25,566505,PRT,226,2.63,4573,3808,6284,0.1392945865,0.2045339045,0.0875071917,12.6666191644,17.6672185265,9.0867504736,0.010996982280125116,5,3.9893734388928606e-4,4.7285815398401856e-4,4.87708316726264e-4,5.209222101275474e-4,3.9856051229627957e-4,4.7232882743035177e-4,4.8714524078490295e-4,5.202798800598839e-4,99608.65029414847,39.70007469037677,497949.1622937261,6264204.310949827,62.8881557219315,99556.7783197458,47.023536366509,497672.4458175404,6228299.9823269555,62.560280549894536,99546.36224827004,48.49353660669468,497616.88155959244,6221295.041756111,62.49645794429045,99523.07126229594,51.779851579538615,497492.6380632362,6205867.68745739,62.356070896381866,-0.32787517203696126,-0.39169777764104907,-0.5320848255496315
30,668652,PRT,333.05,2.55,4573,3808,6284,0.1992041517,0.2920833186,0.1230283704,12.6666191644,17.6672185265,9.0867504736,0.01572670253321191,5,4.98091682968121e-4,5.876558856422638e-4,6.056486942151942e-4,6.458914333894218e-4,4.974845902729127e-4,5.868110204149926e-4,6.047513404090673e-4,6.44870967637008e-4,99568.95021945809,49.53401840383114,497723.39275220106,5766255.148656101,57.9121818191997,99509.7547833793,58.39342074568051,497405.7100360696,5730627.536509415,57.588600725469554,99497.86871166337,60.17146947122382,497341.9234581123,5723678.1601965185,57.525635818223066,99471.2914107164,64.14614794413149,497199.29899111885,5708375.049394154,57.387161345119225,-0.323581093730148,-0.3865460009766366,-0.5250204740804776
35,786750,PRT,609.1,2.65,4573,3808,6284,0.24057113019999998,0.3398991907,0.1573357485,12.6666191644,17.6672185265,9.0867504736,0.018992528872750356,5,7.741976485541786e-4,8.661246265617202e-4,8.845920998221638e-4,9.2589647465696e-4,7.727916588641585e-4,8.643653035836389e-4,8.827570320650897e-4,9.238862305978075e-4,99519.41620105426,76.90777473520534,497416.3477346436,5268531.7559039,52.93973735999556,99451.36136263362,85.96230615601898,497054.7953937014,5233221.826473345,52.620916946438086,99437.69724219214,87.77932649290449,496982.20479370235,5226336.236738406,52.558902525759954,99407.14526277226,91.84089273131136,496819.90021594276,5211175.750403035,52.422547057637,-0.31882041355747504,-0.38083483423560693,-0.5171903023585642
40,797274,PRT,1136.17,2.65,4573,3808,6284,0.315439895,0.457486144,0.2100166796,12.6666191644,17.6672185265,9.0867504736,0.024903242996880768,5,0.0014250684206433422,0.0015440131615130082,0.001567908310348432,0.00162135223146923,0.0014203119227222856,0.001538431070633333,0.001562152427680961,0.0016151980398457337,99442.50842631907,141.23938034331232,496880.62958778854,4771115.408169256,47.97863090616188,99365.3990564776,152.8668172543652,496467.75826184027,4736167.031079644,47.66414744017369,99349.91791569923,155.19971546191377,496384.87024716067,4729354.031944703,47.602998886800016,99315.30437004096,160.41388494517258,496199.54922058363,4714355.850187092,47.46857375195444,-0.31448346598818944,-0.3756320193618663,-0.5100571542074448
45,757206,PRT,1826.34,2.67,4573,3808,6284,0.4155099715,0.5880855861000001,0.2855527033,12.6666191644,17.6672185265,9.0867504736,0.03280354182178352,5,0.0024119460226147177,0.0025769155121028514,0.0026100567041875207,0.0026841803377259128,0.0023984670354628397,0.002561535506945278,0.002594279767876924,0.0026674974348203464,99301.26904597574,238.1708203863993,495951.4072183784,4274234.778581467,43.043103271948404,99212.53223922323,254.13642406472343,495470.5233280454,4239699.272817804,42.73350530550874,99194.71820023732,257.33885050712854,495373.99147950497,4232969.161697543,42.67333219448993,99154.89048509578,264.49541601888535,495158.1781061549,4218156.300966509,42.54108173918613,-0.30959796643966087,-0.3697710774584735,-0.5020215327622708
50,756100,PRT,2729.49,2.67,4573,3808,6284,0.4775632896,0.6720065131,0.3167861429,12.6666191644,17.6672185265,9.0867504736,0.037702506359566665,5,0.0036099590001322573,0.0037998428041492254,0.003837989104063349,0.003923307168315721,0.0035798481652417513,0.0037664956313696193,0.003803972028612068,0.0038877678935021146,99063.09822558935,354.6308504260394,494489.20124645403,3778283.371363089,38.14016963974893,98958.39581515851,372.7263655251401,493923.52664411895,3744228.749489758,37.83639294722899,98937.3793497302,376.3550236305549,493809.98954359174,3737595.170218038,37.7773819640618,98890.3950690769,384.462902925297,493556.17678156856,3722998.122860354,37.647722210632956,-0.3037766925199463,-0.3627876756871302,-0.49244742911597683
55,694551,PRT,3713.64,2.6,4573,3808,6284,0.470584323,0.6555898743999999,0.3284372748,12.6666191644,17.6672185265,9.0867504736,0.037151533245950476,5,0.005346821183757564,0.0055505111051608585,0.005591430955442771,0.005682952346073295,0.0052790780959318705,0.005477543506610988,0.0055173906935613685,0.005606485016842046,98708.46737516331,521.0897080032303,492291.7215766088,3283794.170116635,33.26760365588345,98585.66944963337,540.0072935387365,491632.32974367385,3250305.2228456396,32.96934778645688,98561.02432609964,543.7996783646978,491500.00240242295,3243785.1806744463,32.91143941384008,98505.9321661516,552.2720327595879,491204.207952135,3229441.946078785,32.78423821858395,-0.2982558694265691,-0.35616424204336994,-0.4833654372994971
60,646895,PRT,5085.91,2.56,4573,3808,6284,0.4593158475,0.6899520077,0.3164854229,12.6666191644,17.6672185265,9.0867504736,0.03626191342287483,5,0.007862033251145858,0.00807549195203906,0.008118374280343496,0.008214284951884534,0.007714051809487366,0.007919445608995723,0.007960682449198581,0.008052882199355049,98187.37766716008,757.4225183621755,489088.7773909967,2791502.4485400263,28.430359531576297,98045.66215609462,776.4672886431616,488333.7305961838,2758672.8931019655,28.136613414982005,98017.22464773494,780.2839999723782,488182.2302787421,2752285.1782720233,28.0796073155865,97953.66013339201,788.8092860498668,487843.60600899835,2738237.7381266505,27.954419818491257,-0.29374611659429206,-0.35075221598979667,-0.47593971308504024
