"Age"	"Pop"	"CNTRY"	"deaths"	"ax"	"MID"	"LOW"	"HIGH"	"meanval"	"upperval"	"lowerval"	"countmeanval"	"countupperval"	"countlowerval"	"perdist"	"width"	"mx_base"	"mx_low"	"mx_mid"	"mx_high"	"qx_base"	"qx_low"	"qx_mid"	"qx_high"
"268"	55	254084.92	"IRL"	1202	2.73	1566	476	4195	0.2359747602	0.3152762612	0.1363319234	7.0476213705	9.563068033	4.4771219546	0.0334828941276195	5	0.0047307018456664	0.00479342834515621	0.00493706675785345	0.00528351206701037	0.00468044003612583	0.00474183207983643	0.00488234957511577	0.00522089488624062
"269"	60	225618.42	"IRL"	1614	2.8	1566	476	4195	0.2557866402	0.3524777254	0.1586733471	7.0476213705	9.563068033	4.4771219546	0.0362940383362072	5	0.00715367122950334	0.0072302428243582	0.00740558534198804	0.0078284986253356	0.00704283062097083	0.0071170354563721	0.00728686563032589	0.00769595354941467
"270"	65	336161.18	"IRL"	2378	2.63	1566	476	4195	0.3945030404	0.5356389103	0.2293552167	7.0476213705	9.563068033	4.4771219546	0.0559767643096314	5	0.00707398754371341	0.00715324993745972	0.00733475415843341	0.00777252901801125	0.00695734521281987	0.00703400109357766	0.00720942998851931	0.00763194182831258
"271"	75	107604.82	"IRL"	3686	2.63	1566	476	4195	1.1557326253	1.5912936124	0.6413385427	7.0476213705	9.563068033	4.4771219546	0.163989034674547	5	0.0342549711063129	0.0349803919611137	0.0366415447588718	0.0406481233875929	0.031682823818057	0.0323024083180346	0.0337138209986317	0.0370763355793595
"272"	80	137737.28	"IRL"	14366	14.18	1566	476	4195	3.6836251456	4.9429989304	2.4998550907	7.0476213705	9.563068033	4.4771219546	0.522676368656658	5	0.104300012313297	0.106106305798115	0.11024256608898	0.120218922331809	1	1	1	1
"273"	0	4547	"ISL"	8	0.14	3	1	5	0.0404219711	0.0645873792	0.0259303193	11.7355134154	16.9020706355	8.0017203582	0.00344441437448796	1	0.00175940180338685	0.00176015931699461	0.00176167434421013	0.00176318937142565	0.00175674369987791	0.00175749892582096	0.00175900937475954	0.00176051981976807
"274"	1	18924	"ISL"	3	1.13	3	1	5	0.0179428798	0.029448168	0.0110936401	11.7355134154	16.9020706355	8.0017203582	0.00152893862968571	4	0.00015852885225111	0.000158609645879818	0.000158771233137236	0.000158932820394654	0.000158456757943041	0.000158537478084569	0.000158698918255373	0.000158860358276507
"275"	5	21831	"ISL"	2	1.01	3	1	5	0.013781201	0.0217271401	0.0101128539	11.7355134154	16.9020706355	8.0017203582	0.00117431598535055	5	9.16128441207457e-05	9.16666353344029e-05	9.17742177617174e-05	9.18818001890318e-05	9.15793686335168e-05	9.16331205320239e-05	9.1740624259844e-05	9.1848127895405e-05
"276"	10	21164	"ISL"	2	1.99	3	1	5	0.0181870759	0.0290299785	0.0135120761	11.7355134154	16.9020706355	8.0017203582	0.001549746931066	5	9.45000945000945e-05	9.4573320115813e-05	9.47197713472499e-05	9.48662225786869e-05	9.44732220375796e-05	9.45464059975772e-05	9.46927738208175e-05	9.48391415150514e-05
"277"	15	22803	"ISL"	4	2.97	3	1	5	0.0595083749	0.1045623213	0.0386760793	11.7355134154	16.9020706355	8.0017203582	0.00507079433115468	5	0.000175415515502346	0.000175637889502748	0.000176082637503551	0.000176527385504354	0.000175353073413318	0.000175575289026124	0.000176019719650079	0.000176464149471822
"278"	20	24367	"ISL"	11	2.86	3	1	5	0.0921727076	0.1489582054	0.0616234622	11.7355134154	16.9020706355	8.0017203582	0.00785416916477176	5	0.000451430212992982	0.000451752541107431	0.000452397197336328	0.000453041853565226	0.000450994524926467	0.000451316230943503	0.000451959641647421	0.000452603050577805
"279"	25	22260	"ISL"	8	2.65	3	1	5	0.088281061	0.1410862194	0.0589804284	11.7355134154	16.9020706355	8.0017203582	0.00752255635310788	5	0.000359389038634322	0.000359726979171299	0.000360402860245253	0.000361078741319207	0.0003590857676356	0.000359423137802225	0.00036009787652928	0.000360772613114749
"280"	30	23031	"ISL"	19	2.94	3	1	5	0.1111944825	0.1716237171	0.0747525405	11.7355134154	16.9020706355	8.0017203582	0.00947504199978881	5	0.000824975033650297	0.000825386437497277	0.000826209245191236	0.000827032052885196	0.000823575409598728	0.000823985418335958	0.000824805433729085	0.000825625446347114
"281"	35	21256	"ISL"	13	2.8	3	1	5	0.1285576593	0.2030637018	0.0881382073	11.7355134154	16.9020706355	8.0017203582	0.0109545833019371	5	0.000611592021076402	0.000612107385364224	0.000613138113939867	0.00061416884251551	0.000610770228240136	0.000611284207892167	0.000612312163704435	0.000613340114861003
"282"	40	20534	"ISL"	20	2.47	3	1	5	0.1819296552	0.2887505003	0.1233615784	11.7355134154	16.9020706355	8.0017203582	0.0155024879406862	5	0.000973994350832765	0.000974749317616669	0.000976259251184477	0.000977769184752285	0.000971600128251217	0.000972351386524907	0.000973853894483784	0.000975356390991431
"283"	45	21717	"ISL"	34	2.91	3	1	5	0.2541598792	0.3764786061	0.1734689306	11.7355134154	16.9020706355	8.0017203582	0.0216573293560789	5	0.0015655937744624	0.00156659102681568	0.00156858553152223	0.00157058003622878	0.00156048771666683	0.00156147847265329	0.00156345997227673	0.0015654414554344
"284"	50	21425	"ISL"	52	2.5	3	1	5	0.319495839	0.4875559171	0.2183988547	11.7355134154	16.9020706355	8.0017203582	0.0272247005896427	5	0.00242707117852976	0.00242834187634024	0.00243088327196121	0.00243342466758218	0.00241243331013686	0.00241368872283496	0.00241619952444696	0.00241871029434718
"285"	55	19652	"ISL"	71	2.91	3	1	5	0.3798166655	0.5704359318	0.2624694936	11.7355134154	16.9020706355	8.0017203582	0.032364725091753	5	0.00361286383065337	0.00361451072283186	0.00361780450718885	0.00362109829154584	0.00358578795670186	0.00358741025123745	0.00359065480705637	0.00359389931853972
"286"	60	16669	"ISL"	103	2.85	3	1	5	0.4296419638	0.6494684931	0.289274849	11.7355134154	16.9020706355	8.0017203582	0.0366104105199351	5	0.00617913492111104	0.00618133123825784	0.00618572387255143	0.00619011650684502	0.00609812053556892	0.00610025962863926	0.00610453775496955	0.00610881580155449
"287"	65	22434	"ISL"	156	2.7	3	1	5	0.5420681009	0.8048071232	0.3773064145	11.7355134154	16.9020706355	8.0017203582	0.0461904035820595	5	0.0069537309441027	0.00695578989050468	0.00695990778330865	0.00696402567611261	0.00684426661050858	0.00684626123473081	0.00685025042739401	0.00685423954568396
"288"	75	7597	"ISL"	247	2.7	3	1	5	1.5450815135	2.2275781522	1.0630659743	11.7355134154	16.9020706355	8.0017203582	0.131658621042728	5	0.0325128340134264	0.0325301643571203	0.0325648250445081	0.032599485731896	0.0302507011549154	0.0302657032635611	0.0302957041429712	0.0303257005726983
"289"	80	11645	"ISL"	1223	13.92	3	1	5	6.6273790435	9.3438335898	4.4814873037	11.7355134154	16.9020706355	8.0017203582	0.564728513266678	5	0.10502361528553	0.105072110649486	0.105169101377398	0.10526609210531	1	1	1	1
"290"	0	509053	"ITA"	1396	0.14	41965	23694	57401	0.0472020546	0.0688275208	0.0301104285	11.7581433457	15.6780566414	8.4176560533	0.00401441394378492	1	0.00274234706405816	0.00292919897139206	0.00307328486650886	0.00319501382918321	0.00273589467950013	0.00292183853545998	0.00306518350990796	0.00318625890768806
"291"	1	2215053	"ITA"	269	1.79	41965	23694	57401	0.0181331878	0.0272632751	0.0116102886	11.7581433457	15.6780566414	8.4176560533	0.00154218121576408	4	0.000121441789428966	0.00013793820812699	0.000150658984105364	0.000161405954605183	0.000121409204855056	0.000137896171383748	0.000150608837935674	0.000161348400475531
"292"	5	2869864	"ITA"	192	2.37	41965	23694	57401	0.0124287475	0.0173418598	0.0096043204	11.7581433457	15.6780566414	8.4176560533	0.00105703316710671	5	6.69021249787446e-05	7.56291391722487e-05	8.23587448247141e-05	8.80441584775768e-05	6.6890355447545e-05	7.56140991773736e-05	8.23409094956156e-05	8.80237760320526e-05
"293"	10	2854163	"ITA"	236	2.97	41965	23694	57401	0.0175395074	0.0236342233	0.012794658	11.7581433457	15.6780566414	8.4176560533	0.00149169021709659	5	8.26862376115169e-05	9.50695906309088e-05	0.000104618685043727	0.000112686104525762	8.26723608025844e-05	9.5051246570215e-05	0.000104596471270799	0.000112660333159982
"294"	15	2862527	"ITA"	573	2.79	41965	23694	57401	0.0531765521	0.0783830426	0.0368401168	11.7581433457	15.6780566414	8.4176560533	0.00452252966616935	5	0.000200172784396444	0.000237607127517126	0.000266473628874347	0.000290861090696363	0.000200084270745892	0.000237482422706114	0.000266316793125276	0.000290674244416994
"295"	20	3114713	"ITA"	844	2.57	41965	23694	57401	0.0657829321	0.0951556968	0.0463829476	11.7581433457	15.6780566414	8.4176560533	0.00559467002280229	5	0.000270971996456816	0.000313531330662015	0.000346349833036591	0.00037407608790244	0.000270793689115857	0.000313292638911162	0.000346058579721514	0.000373736359722535
"296"	25	3303115	"ITA"	1035	2.51	41965	23694	57401	0.066072853	0.097011664	0.0456161406	11.7581433457	15.6780566414	8.4176560533	0.00561932705337898	5	0.000313340589110582	0.000353649308365819	0.000384732308682879	0.000410992348795306	0.000313096305716187	0.000353338163450981	0.000384364094242351	0.000410572181152852
"297"	30	3682176	"ITA"	1372	2.61	41965	23694	57401	0.0897403537	0.1290801095	0.0611808026	11.7581433457	15.6780566414	8.4176560533	0.00763218741782208	5	0.00037260576354851	0.000421717226085303	0.000459588228533591	0.000491583017751027	0.00037227424299525	0.000421292603513287	0.00045908396342425	0.000491006142778478
"298"	35	4432888	"ITA"	2489	2.65	41965	23694	57401	0.0883772452	0.1306582066	0.0639787465	11.7581433457	15.6780566414	8.4176560533	0.00751625852837726	5	0.000561484973227386	0.000601659737302492	0.000632639441633389	0.000658812213569886	0.000560745075882675	0.000600810251458049	0.000631700291112684	0.000657793811466924
"299"	40	4864999	"ITA"	4258	2.72	41965	23694	57401	0.1104257762	0.1662609917	0.0792210215	11.7581433457	15.6780566414	8.4176560533	0.00939142966311796	5	0.000875231423480251	0.000920970494431328	0.000956240966506416	0.000986038733839952	0.000873488353323142	0.000919040681112219	0.000954160677341883	0.000983826925320817
"300"	45	4992748	"ITA"	7331	2.74	41965	23694	57401	0.1570365272	0.2307055137	0.1145296473	11.7581433457	15.6780566414	8.4176560533	0.0133555547489927	5	0.00146832966534662	0.00153171089632856	0.00158058565243859	0.00162187680975425	0.00146347323909923	0.00152642691521957	0.00157495970175903	0.00161595362612547
"301"	50	4491569	"ITA"	11317	2.69	41965	23694	57401	0.1832698706	0.2684097194	0.1327613303	11.7581433457	15.6780566414	8.4176560533	0.0155866334685418	5	0.00251960951729785	0.00260183238716886	0.00266523637363856	0.00271880234896264	0.00250502949915168	0.00258628819300387	0.00264892773081277	0.0027018336625168
"302"	55	3943819	"ITA"	15645	2.69	41965	23694	57401	0.2132097279	0.330836076	0.1570258155	11.7581433457	15.6780566414	8.4176560533	0.0181329417095405	5	0.00396696704387296	0.00407590762174072	0.00415991426047718	0.00423088609975999	0.00393094506665703	0.00403788949261017	0.00412032044519073	0.00418993639789446
"303"	60	3631039	"ITA"	23059	2.67	41965	23694	57401	0.2543604773	0.3728620596	0.1841082507	11.7581433457	15.6780566414	8.4176560533	0.021632707632623	5	0.0063505239134033	0.00649168609167992	0.00660053956341505	0.00669250290366482	0.00625792711362791	0.00639495832715178	0.00650056569180734	0.00658974549791624
"304"	65	6491920	"ITA"	35548	2.68	41965	23694	57401	0.4097881493	0.5595230778	0.3059783308	11.7581433457	15.6780566414	8.4176560533	0.0348514333642531	5	0.00547572983031214	0.00560292946649568	0.00570101609402625	0.00578388321583468	0.00540704044731526	0.00553103269877129	0.00562659671527245	0.00570729919908945
"305"	75	2645596	"ITA"	75141	2.7	41965	23694	57401	1.4887943234	1.9221146793	1.1012892811	11.7581433457	15.6780566414	8.4176560533	0.126618147068641	5	0.0284022957397879	0.0295362898857741	0.0304107394106037	0.0311495059184724	0.0266606793883794	0.0276574251165782	0.0284227207184525	0.0290670314795329
"306"	80	3874239.01	"ITA"	365119	14.16	41965	23694	57401	7.65789664	10.0826816919	5.4053878558	11.7581433457	15.6780566414	8.4176560533	0.651284511070408	5	0.094242765884493	0.098225879772271	0.101297352459179	0.103892243400841	1	1	1	1
"307"	0	29863	"LTU"	118	0.14	15	1	25	0.2609898138	0.3811531996	0.1697682524	173.1913166476	227.3958767474	116.3796035452	0.00150694514512553	1	0.00395137795934769	0.00395142842129542	0.00395213488856367	0.00395263950804099	0.00393799592050321	0.00393804604123097	0.00393874773096435	0.00393924893739651
"308"	1	121239	"LTU"	35	1.73	15	1	25	0.2646481563	0.402944545	0.1262673993	173.1913166476	227.3958767474	116.3796035452	0.00152806827399142	4	0.000288685983883074	0.000288698587651449	0.000288875040408696	0.000289001078092444	0.000288496926889521	0.000288509514154827	0.00028868573579354	0.000288811608306247
"309"	5	135421	"LTU"	24	2.3	15	1	25	0.0975760695	0.134434166	0.0655970707	173.1913166476	227.3958767474	116.3796035452	0.000563400471736942	5	0.000177225098027632	0.000177229258390292	0.000177287503467528	0.000177329107094124	0.000177140335001897	0.000177144491385834	0.000177202680751157	0.00017724424457233
"310"	10	143565	"LTU"	32	2.82	15	1	25	0.0992080123	0.1344923192	0.0715766135	173.1913166476	227.3958767474	116.3796035452	0.00057282324668657	5	0.000222895552537178	0.000222899542529493	0.000222955402421902	0.00022299530234505	0.000222787297448055	0.000222791283565587	0.000222847089203756	0.00022288695036556
"311"	15	177196	"LTU"	110	3.02	15	1	25	0.6329148529	0.8822882273	0.3981240206	173.1913166476	227.3958767474	116.3796035452	0.00365442601367723	5	0.000620781507483239	0.000620802131120419	0.000621090862040933	0.000621297098412729	0.000620019412244143	0.000620039985274826	0.000620328007528184	0.000620533737507779
"312"	20	213059	"LTU"	217	2.69	15	1	25	1.1125085166	1.565107341	0.7477689815	173.1913166476	227.3958767474	116.3796035452	0.00642358137887288	5	0.0010184972237737	0.00101852737308154	0.00101894946339128	0.00101925095646967	0.00101610660072681	0.00101613660866538	0.00101655671936752	0.00101685679794008
"313"	25	194446	"LTU"	246	2.64	15	1	25	2.3825672361	3.3367727519	1.5517552948	173.1913166476	227.3958767474	116.3796035452	0.0137568515686495	5	0.00126513273608097	0.00126520348503733	0.00126619397042639	0.00126690145999	0.00126136665693124	0.00126143698528827	0.00126242157982806	0.00126312485883239
"314"	30	175847	"LTU"	356	2.67	15	1	25	4.1308143409	5.669946513	2.7681609938	173.1913166476	227.3958767474	116.3796035452	0.0238511631001983	5	0.00202448719625584	0.00202462283213874	0.00202652173449933	0.00202787809332832	0.00201498241305238	0.00201511677828646	0.00201699788268817	0.00201834151854609
"315"	35	183913	"LTU"	524	2.71	15	1	25	7.0133904955	9.4816179624	4.9469799705	173.1913166476	227.3958767474	116.3796035452	0.0404950469299246	5	0.00284917325039557	0.00284939343628199	0.00285247603869193	0.00285467789755617	0.00283070401985901	0.00283092136026153	0.00283396410303256	0.00283613746459591
"316"	40	206794	"LTU"	809	2.64	15	1	25	11.1794700208	15.19836238	7.6888900371	173.1913166476	227.3958767474	116.3796035452	0.0645498298482675	5	0.00391210576709189	0.00391241791265631	0.00391678795055816	0.00391990940620234	0.00387631739689331	0.00387662385727351	0.00388091425562134	0.00388397877218505
"317"	45	212480	"LTU"	1159	2.61	15	1	25	17.276625731	22.697639071	11.893008341	173.1913166476	227.3958767474	116.3796035452	0.0997545723735879	5	0.00545463102409639	0.00545510050156426	0.00546167318611448	0.0054663679607932	0.00538443645136184	0.00538489392284513	0.00539129841720588	0.0053958729344322
"318"	50	234530	"LTU"	1841	2.66	15	1	25	22.572526214	29.109395108	15.308454459	173.1913166476	227.3958767474	116.3796035452	0.13033289803974	5	0.00784974203726602	0.00785029775678182	0.00785807783000297	0.00786363502516093	0.00770815558030688	0.00770869143281498	0.00771619322423961	0.00772155148247528
"319"	55	201166	"LTU"	2318	2.7	15	1	25	25.394535042	32.599441184	17.463035911	173.1913166476	227.3958767474	116.3796035452	0.146627068455582	5	0.0115228219480429	0.0115235508339802	0.0115337552371019	0.0115410440964745	0.0112253229338481	0.0112260146674095	0.0112356987000366	0.0112426155950865
"320"	60	171214	"LTU"	2805	2.61	15	1	25	26.207897028	34.428669898	16.3412244	173.1913166476	227.3958767474	116.3796035452	0.151323389274339	5	0.0163830060625883	0.0163838898886147	0.0163962634529835	0.0164051017132469	0.0157656942427675	0.0157665127168257	0.0157779710042623	0.0157861550960199
"321"	65	276362	"LTU"	3158	2.61	15	1	25	19.910097182	25.947495597	12.769083769	173.1913166476	227.3958767474	116.3796035452	0.114960135227287	5	0.0114270413443237	0.0114274573209603	0.0114332809938718	0.0114374407602372	0.0111232581692723	0.0111236523223807	0.0111291703857956	0.0111331117681205
"322"	75	120058	"LTU"	5428	2.63	15	1	25	9.8867546329	12.903878014	6.9909774902	173.1913166476	227.3958767474	116.3796035452	0.057085740926706	5	0.0452114811174599	0.04521195660215	0.0452186133878117	0.045223368234713	0.0408358683971606	0.0408362562993381	0.0408416868469129	0.0408455657147132
"323"	80	146237.53	"LTU"	16917.01	13.4	15	1	25	11.583939124	15.600962215	8.2581708557	173.1913166476	227.3958767474	116.3796035452	0.0668852188910276	5	0.115681726845359	0.115682184219187	0.115688587452779	0.115693161191059	1	1	1	1
"324"	0	6114	"LUX"	17	0.14	392	12	820	0.0334271727	0.0480356923	0.0233124591	6.627174744	9.3013316703	4.7440002849	0.00504395522847254	1	0.00278050376185803	0.00279040357584914	0.00310389768556775	0.00345699105125082	0.00277387078983523	0.00278372334389638	0.0030956343478005	0.00344674383940726
"325"	1	24960	"LUX"	6	1.67	392	12	820	0.010998064	0.0170673826	0.0072787779	6.627174744	9.3013316703	4.7440002849	0.00165954036596926	4	0.000240384615384615	0.000241182471329793	0.000266447909593748	0.000294904771638413	0.000240250052254386	0.000241047013717066	0.000266282595066645	0.000294702273419932
"326"	5	30394	"LUX"	4	2.5	392	12	820	0.0080609862	0.0105448172	0.0067430268	6.627174744	9.3013316703	4.7440002849	0.00121635334986423	5	0.000131604922024084	0.000132085156287372	0.00014729257462482	0.00016442093001542	0.00013156163662676	0.000132041554463977	0.000147238356833166	0.000164353372179657
"327"	10	31086	"LUX"	4	2.95	392	12	820	0.0097406175	0.0141080062	0.0079952514	6.627174744	9.3013316703	4.7440002849	0.00146979940566963	5	0.000128675287910957	0.000129242668496044	0.000147209720357154	0.000167446294558615	0.000128641354336178	0.000129208435048022	0.000147165308821041	0.000167388835845973
"328"	15	32451	"LUX"	8	2.75	392	12	820	0.0316248114	0.051717397	0.0221510474	6.627174744	9.3013316703	4.7440002849	0.00477198996882223	5	0.000246525530800283	0.00024829015684034	0.000304169981442122	0.00036710831020413	0.000246388863223382	0.000248151526282233	0.000303961955212001	0.000366805331312088
"329"	20	33715	"LUX"	6	2.64	392	12	820	0.048998499	0.0745002137	0.0343376454	6.627174744	9.3013316703	4.7440002849	0.00739357281085148	5	0.00017796233130654	0.000180593886214748	0.000263926458307987	0.000357785250034056	0.000177887620088968	0.000180516949607149	0.000263762169703913	0.000357483400634662
"330"	25	38940	"LUX"	12	3.24	392	12	820	0.0424319893	0.0657820344	0.0291322786	6.627174744	9.3013316703	4.7440002849	0.00640272679370894	5	0.000308166409861325	0.000310139515190665	0.000372621183953105	0.000442995274032905	0.000307999359361333	0.00030997031927227	0.000372376974186868	0.000442650152244036
"331"	30	42118	"LUX"	25	2.24	392	12	820	0.0556968524	0.0822403798	0.0388617587	6.627174744	9.3013316703	4.7440002849	0.00840431323324104	5	0.000593570444940406	0.000595964949874137	0.000671790939442293	0.000757194948745374	0.000592599615995449	0.000594986278802946	0.000670547648218968	0.00075561581893701
"332"	35	41945	"LUX"	26	2.77	392	12	820	0.0733594202	0.106306328	0.051889506	6.627174744	9.3013316703	4.7440002849	0.0110694863246841	5	0.000619859339611396	0.000623026197065114	0.000723310016432857	0.000836261265615472	0.000619003699261338	0.000622161797555036	0.000722145209687283	0.00083470465610163
"333"	40	43324	"LUX"	49	2.28	392	12	820	0.0920630747	0.1408027207	0.0634792031	6.627174744	9.3013316703	4.7440002849	0.0138917530103383	5	0.00113101283353338	0.00113486060927255	0.00125670684101312	0.0013939441757104	0.0011275441076846	0.00113136827807459	0.00125242574596547	0.00138867896032998
"334"	45	44711	"LUX"	77	2.77	392	12	820	0.1475370688	0.2124962748	0.1062764462	6.627174744	9.3013316703	4.7440002849	0.0222624382937201	5	0.00172217127776162	0.00172814630089966	0.0019173553669374	0.00213046452552729	0.00171558268206176	0.00172151199606851	0.00190919222901142	0.00212039068531551
"335"	50	40512	"LUX"	114	2.63	392	12	820	0.1969535527	0.2753124456	0.1377157628	6.627174744	9.3013316703	4.7440002849	0.0297190824609408	5	0.00281398104265403	0.00282278408840668	0.00310154720390721	0.00341552250241833	0.00279533855227945	0.00280402516485005	0.00307891512449599	0.00338809657777715
"336"	55	34130	"LUX"	163	2.75	392	12	820	0.2290157272	0.3269755621	0.1635947627	6.627174744	9.3013316703	4.7440002849	0.0345570678375944	5	0.00477585701728684	0.00478800717298714	0.00517276210349654	0.00560611765680713	0.00472508279765485	0.00473697565777484	0.0051132504402646	0.00553628426956454
"337"	60	27906	"LUX"	224	2.55	392	12	820	0.2591443559	0.3595933186	0.1842890948	6.627174744	9.3013316703	4.7440002849	0.0391032930185853	5	0.00802694760983301	0.00804376261435616	0.00857623775758924	0.00917597291891493	0.00787213405119699	0.00788830604429441	0.00839974416018853	0.00897422222955545
"338"	65	40752	"LUX"	274	2.64	392	12	820	0.3315033859	0.4600090461	0.239368301	6.627174744	9.3013316703	4.7440002849	0.0500218266011668	5	0.00672359638790734	0.00673832601882641	0.00720476433126368	0.00773012116737723	0.00661857490970718	0.00663284749709653	0.00708430811310788	0.00759162647309031
"339"	75	14935	"LUX"	490	2.61	392	12	820	0.8896664897	1.2358299046	0.6453193191	6.627174744	9.3013316703	4.7440002849	0.13424521369464	5	0.032808838299297	0.0329167018790985	0.0363323819061466	0.0401795162524007	0.0304232557850752	0.0305159816078677	0.0334295474529703	0.0366591711032682
"340"	80	21615.99	"LUX"	1992	14.22	392	12	820	3.6330889634	5.0945195107	2.5837617431	6.627174744	9.3013316703	4.7440002849	0.548210829462323	5	0.0921540026619183	0.0924583389404579	0.102095654427543	0.112950315028787	1	1	1	1
"341"	0	20412	"LVA"	83	0.14	17	1	30	0.1593046074	0.252489458	0.0909609385	135.7264837381	180.1704809786	79.8744006393	0.00117371792897396	1	0.00406623554771703	0.00406629304908529	0.00406721307097749	0.0040679605887649	0.00405206562588791	0.00405212272719281	0.00405303634730583	0.00405377866258682
"342"	1	78683	"LVA"	21.5	1.82	17	1	30	0.0636852328	0.1197566126	0.0371993887	135.7264837381	180.1704809786	79.8744006393	0.000469217436759712	4	0.000273248350977975	0.000273254314368247	0.000273349728612596	0.00027342725268613	0.000273085678917036	0.000273091635209012	0.000273186935859581	0.000273264367608993
"343"	5	103729	"LVA"	18	2.58	17	1	30	0.0160301092	0.0489977335	0.0105592816	135.7264837381	180.1704809786	79.8744006393	0.000118105978719171	5	0.000173529099865997	0.00017353023846734	0.00017354845608883	0.00017356325790629	0.00017345625857163	0.000173457396217283	0.000173475598546871	0.000173490387938481
"344"	10	91560	"LVA"	21	2.81	17	1	30	0.0163462253	0.0576522639	0.0106968581	135.7264837381	180.1704809786	79.8744006393	0.00012043504590852	5	0.000229357798165138	0.000229359113532611	0.000229380159412194	0.000229397259189354	0.000229242651053714	0.000229243965100778	0.000229264989852769	0.000229282072462335
"345"	15	91835	"LVA"	57.5	2.88	17	1	30	0.2753688363	0.4232165951	0.1778501337	135.7264837381	180.1704809786	79.8744006393	0.00202885117713177	5	0.000626122937877715	0.000626145030230055	0.000626498507867493	0.000626785708447911	0.00062529293614726	0.000625314969965218	0.000625667510772223	0.000625953949789378
"346"	20	134223	"LVA"	116.5	2.33	17	1	30	0.8010636976	1.142753781	0.5117141426	135.7264837381	180.1704809786	79.8744006393	0.00590204413713204	5	0.000867958546597826	0.000868002518526163	0.000868706069379549	0.000869277704447926	0.000865951747310374	0.000865995516134434	0.000866695815924898	0.000867264807571857
"347"	25	147024	"LVA"	173.5	2.78	17	1	30	1.5890064604	2.3059579326	0.873434692	135.7264837381	180.1704809786	79.8744006393	0.0117074163909394	5	0.00118007944281206	0.00118015907209973	0.00118143314070251	0.00118246832144227	0.00117699597657324	0.00117707519025892	0.00117834260543106	0.00117937237499307
"348"	30	134101	"LVA"	249	2.65	17	1	30	2.8072169699	3.9216157347	1.7854651377	135.7264837381	180.1704809786	79.8744006393	0.0206828976378468	5	0.0018568094197657	0.00185696365349727	0.00185943139320246	0.00186143643171293	0.00184874242823037	0.00184889532466726	0.00185134165264953	0.00185332927333397
"349"	35	132003	"LVA"	369.5	2.63	17	1	30	5.253358795	7.0331078315	3.3332680868	135.7264837381	180.1704809786	79.8744006393	0.0387054806867093	5	0.00279917880654228	0.0027994720232168	0.00280416349000912	0.00280797530677789	0.00278073128566904	0.00278102065008779	0.00278565042645348	0.00278941204444318
"350"	40	138512	"LVA"	546	2.62	17	1	30	9.4015197094	12.750720924	5.4745347008	135.7264837381	180.1704809786	79.8744006393	0.0692681299218016	5	0.00394189673096916	0.00394239681854223	0.00395039821971144	0.00395689935816142	0.0039052587097998	0.00390574954385206	0.00391360273126727	0.00391998322785981
"351"	45	136112	"LVA"	696	2.64	17	1	30	14.264816127	18.830887858	7.9730983998	135.7264837381	180.1704809786	79.8744006393	0.105099725080373	5	0.00511343599388739	0.00511420815009022	0.00512656264933559	0.00513660067997246	0.00505246432495592	0.00505321817548788	0.00506527941481045	0.00507507866008122
"352"	50	150000	"LVA"	1199	2.67	17	1	30	19.678912504	25.879190944	10.9413508478	135.7264837381	180.1704809786	79.8744006393	0.144989481507329	5	0.00799333333333333	0.00799429992987672	0.00800976547457083	0.0080223312296348	0.00784718372168166	0.00784811529291821	0.00786301987248665	0.0078751290669613
"353"	55	139610	"LVA"	1607.5	2.59	17	1	30	20.857939235	26.885781557	12.4016541676	135.7264837381	180.1704809786	79.8744006393	0.153676266123919	5	0.0115142181792135	0.0115153189332148	0.0115329309972359	0.011547240799253	0.0112033338891441	0.0112043760021149	0.0112210490780282	0.0112345949382412
"354"	60	122049	"LVA"	2083.5	2.61	17	1	30	21.354662605	28.113122097	12.0321672874	135.7264837381	180.1704809786	79.8744006393	0.157336004122867	5	0.0170710124622078	0.0170723015838239	0.0170929275296814	0.0171096861106907	0.0164018226923999	0.016403012723392	0.0164220522611221	0.0164375205576326
"355"	65	202940	"LVA"	2459	2.58	17	1	30	15.362566337	20.427196143	8.1066146963	135.7264837381	180.1704809786	79.8744006393	0.11318768389111	5	0.0121168818369962	0.0121174395766428	0.0121263634109892	0.0121336140263957	0.0117717019391665	0.011772228353513	0.0117806507953056	0.0117874937690439
"356"	75	82915	"LVA"	4157	2.62	17	1	30	7.2148855544	9.6032449073	5.0759060467	135.7264837381	180.1704809786	79.8744006393	0.0531575368026329	5	0.0501356811192185	0.0501363222280263	0.0501465799689519	0.0501549143834539	0.044791078763555	0.0447915904693757	0.0447997775727778	0.0448064293313336
"357"	80	95760.03	"LVA"	11292.98	13.44	17	1	30	7.0676210454	9.7812214514	4.9579855841	135.7264837381	180.1704809786	79.8744006393	0.0520725274150459	5	0.117929996471388	0.117930540252832	0.11793924075594	0.117946309914715	1	1	1	1
"358"	0	170953	"NLD"	630	0.14	1984	126	4114	0.0200993502	0.028210872	0.0138708312	7.1328531591	9.7007663255	4.820580218	0.00281785559742773	1	0.00368522342398203	0.00368730030947264	0.00371792612885002	0.0037530353835722	0.00367358077329458	0.0036756445529168	0.00370607625957557	0.00374096101877027
